Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3.1
28670,2719.0,Wilkes,North Carolina,5.0,0.0,10.0,4.0,3.0,6.0,4.0,,,,97%,39.99,16.0,1.0,19.0,4.0,2.0,4.0,2.0
28674,,Wilkes,North Carolina,,,,,,,,,,,,,,,,,,,
28606,2158.0,Wilkes,North Carolina,4.0,1.0,10.0,4.0,3.0,6.0,4.0,221.0,27.31,71.82,100%,55.0,3.0,1.0,6.0,3.0,2.0,3.0,2.0
28624,1639.0,Wilkes,North Carolina,2.0,0.0,7.0,2.0,2.0,4.0,3.0,2464.0,56.16,85.58,100%,69.99,2.0,1.0,5.0,2.0,2.0,2.0,2.0
28635,3901.0,Wilkes,North Carolina,3.0,0.0,8.0,2.0,2.0,4.0,3.0,759.0,38.65,87.58,100%,69.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
28651,7132.0,Wilkes,North Carolina,5.0,0.0,9.0,4.0,3.0,6.0,4.0,1451.0,79.18,213.81,98%,55.0,5.0,1.0,8.0,3.0,3.0,3.0,3.0
28654,3495.0,Wilkes,North Carolina,6.0,1.0,12.0,5.0,3.0,7.0,4.0,1839.0,18.63,63.07,99%,39.99,5.0,1.0,8.0,4.0,2.0,4.0,2.0
28659,21134.0,Wilkes,North Carolina,5.0,0.0,10.0,4.0,3.0,6.0,4.0,8595.0,76.0,196.77,100%,39.99,6.0,1.0,9.0,3.0,2.0,3.0,2.0
28665,2571.0,Wilkes,North Carolina,3.0,0.0,7.0,2.0,2.0,4.0,3.0,267.0,63.65,166.37,100%,69.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
28669,3146.0,Wilkes,North Carolina,3.0,0.0,8.0,2.0,2.0,4.0,3.0,1165.0,49.9,94.38,100%,69.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
28685,2076.0,Wilkes,North Carolina,2.0,0.0,7.0,2.0,2.0,4.0,3.0,408.0,28.68,75.85,100%,69.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
28697,12930.0,Wilkes,North Carolina,3.0,0.0,7.0,3.0,2.0,5.0,3.0,8614.0,36.84,102.11,100%,69.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
56553,293.0,Wilkin,Minnesota,4.0,2.0,11.0,2.0,2.0,5.0,3.0,,,,100%,59.95,3.0,1.0,5.0,0.0,0.0,0.0,0.0
56594,440.0,Wilkin,Minnesota,4.0,0.0,9.0,3.0,3.0,5.0,3.0,,,,99%,59.95,4.0,2.0,7.0,1.0,1.0,1.0,1.0
56520,3983.0,Wilkin,Minnesota,6.0,2.0,13.0,5.0,3.0,9.0,4.0,248.0,61.13,173.58,100%,49.95,3.0,1.0,5.0,1.0,1.0,1.0,1.0
56522,538.0,Wilkin,Minnesota,3.0,2.0,10.0,3.0,2.0,7.0,3.0,87.0,5.71,12.19,93%,59.95,2.0,1.0,4.0,1.0,0.0,1.0,0.0
56543,276.0,Wilkin,Minnesota,4.0,2.0,11.0,3.0,2.0,7.0,3.0,228.0,5.13,11.47,100%,69.95,1.0,1.0,3.0,0.0,0.0,0.0,0.0
56565,107.0,Wilkin,Minnesota,2.0,2.0,8.0,1.0,1.0,5.0,2.0,2639.0,8.84,22.46,100%,89.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0
56579,1136.0,Wilkin,Minnesota,8.0,2.0,15.0,6.0,5.0,10.0,6.0,168.0,12.22,24.57,94%,59.95,5.0,1.0,7.0,0.0,0.0,0.0,0.0
31042,1841.0,Wilkinson,Georgia,6.0,1.0,12.0,1.0,1.0,3.0,1.0,48.0,14.25,40.98,67%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
31054,1671.0,Wilkinson,Georgia,2.0,0.0,7.0,2.0,2.0,4.0,2.0,24.0,7.22,18.19,70%,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
31090,1038.0,Wilkinson,Georgia,3.0,1.0,9.0,1.0,1.0,3.0,1.0,127.0,10.87,18.14,56%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
39631,3732.0,Wilkinson,Mississippi,5.0,3.0,13.0,1.0,1.0,4.0,2.0,48.0,12.36,18.77,99%,80.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0
39633,1094.0,Wilkinson,Mississippi,2.0,2.0,10.0,0.0,0.0,3.0,1.0,18.0,4.16,10.43,17%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
39669,6045.0,Wilkinson,Mississippi,6.0,1.0,13.0,3.0,2.0,5.0,3.0,24.0,4.35,7.11,88%,79.99,3.0,0.0,5.0,0.0,0.0,0.0,0.0
60401,7797.0,Will,Illinois,3.0,4.0,13.0,2.0,1.0,7.0,2.0,2526.0,12.76,15.42,100%,64.0,2.0,3.0,7.0,1.0,1.0,2.0,2.0
60403,17529.0,Will,Illinois,4.0,4.0,14.0,4.0,4.0,8.0,6.0,1497.0,87.01,229.58,100%,35.0,2.0,3.0,7.0,2.0,1.0,4.0,2.0
60404,17395.0,Will,Illinois,5.0,10.0,22.0,5.0,5.0,11.0,8.0,21449.0,121.65,298.0,100%,35.0,3.0,3.0,8.0,2.0,1.0,3.0,1.0
60408,5696.0,Will,Illinois,3.0,5.0,15.0,2.0,1.0,7.0,3.0,492.0,13.78,15.39,100%,79.99,2.0,3.0,7.0,1.0,1.0,2.0,1.0
60410,12687.0,Will,Illinois,5.0,8.0,20.0,5.0,5.0,12.0,8.0,7721.0,140.77,222.15,100%,35.0,3.0,3.0,8.0,3.0,2.0,4.0,2.0
60417,15547.0,Will,Illinois,3.0,5.0,14.0,3.0,3.0,10.0,6.0,4442.0,103.67,234.68,100%,55.0,2.0,2.0,6.0,2.0,1.0,3.0,2.0
60421,3968.0,Will,Illinois,4.0,6.0,17.0,3.0,3.0,9.0,6.0,598.0,18.37,42.67,100%,55.0,2.0,3.0,7.0,2.0,1.0,4.0,2.0
60423,30423.0,Will,Illinois,5.0,5.0,16.0,3.0,3.0,9.0,6.0,19100.0,79.45,206.77,100%,55.0,3.0,4.0,9.0,2.0,1.0,4.0,2.0
60431,22577.0,Will,Illinois,6.0,10.0,23.0,6.0,6.0,14.0,9.0,4313.0,73.19,160.06,100%,35.0,3.0,3.0,8.0,3.0,2.0,5.0,3.0
60432,21403.0,Will,Illinois,5.0,6.0,17.0,5.0,5.0,10.0,8.0,3132.0,84.78,229.27,100%,35.0,2.0,5.0,9.0,2.0,1.0,5.0,3.0
60433,17160.0,Will,Illinois,5.0,6.0,17.0,5.0,5.0,12.0,8.0,3443.0,85.38,222.03,100%,35.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60435,48899.0,Will,Illinois,4.0,5.0,15.0,4.0,4.0,8.0,5.0,17934.0,81.64,189.43,100%,35.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60436,18315.0,Will,Illinois,6.0,8.0,21.0,5.0,5.0,12.0,8.0,719.0,92.21,271.95,100%,35.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60440,52911.0,Will,Illinois,6.0,5.0,17.0,6.0,6.0,10.0,7.0,29995.0,107.19,253.08,100%,35.0,2.0,3.0,7.0,2.0,1.0,3.0,1.0
60441,36869.0,Will,Illinois,6.0,6.0,18.0,6.0,6.0,11.0,8.0,17878.0,91.18,229.8,91%,35.0,3.0,5.0,10.0,2.0,1.0,4.0,2.0
60442,9924.0,Will,Illinois,6.0,6.0,18.0,5.0,5.0,12.0,8.0,7661.0,30.87,65.14,100%,35.0,3.0,4.0,9.0,3.0,2.0,5.0,3.0
60446,39807.0,Will,Illinois,6.0,5.0,17.0,6.0,6.0,11.0,8.0,23437.0,135.09,354.38,100%,35.0,2.0,4.0,8.0,2.0,1.0,3.0,1.0
60448,24423.0,Will,Illinois,3.0,5.0,14.0,3.0,3.0,9.0,6.0,5808.0,89.52,217.69,100%,55.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60449,9217.0,Will,Illinois,3.0,6.0,15.0,3.0,3.0,10.0,6.0,3470.0,87.8,236.72,100%,55.0,2.0,4.0,8.0,1.0,1.0,3.0,2.0
60451,34063.0,Will,Illinois,5.0,5.0,16.0,5.0,5.0,11.0,8.0,31059.0,123.24,237.11,100%,35.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60468,6116.0,Will,Illinois,3.0,6.0,15.0,2.0,2.0,9.0,5.0,584.0,61.33,196.41,100%,64.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60475,9870.0,Will,Illinois,4.0,2.0,12.0,4.0,3.0,8.0,4.0,440.0,33.07,92.17,100%,44.99,3.0,1.0,6.0,3.0,1.0,4.0,2.0
60481,11851.0,Will,Illinois,5.0,7.0,19.0,4.0,4.0,11.0,7.0,1936.0,79.67,313.4,100%,55.0,2.0,4.0,8.0,2.0,1.0,4.0,2.0
60484,6829.0,Will,Illinois,3.0,4.0,13.0,3.0,2.0,8.0,3.0,482.0,66.39,89.9,100%,55.0,2.0,3.0,7.0,2.0,1.0,3.0,2.0
60490,20463.0,Will,Illinois,6.0,5.0,17.0,6.0,6.0,10.0,8.0,4773.0,112.13,176.89,100%,35.0,3.0,3.0,8.0,3.0,2.0,4.0,2.0
60491,22743.0,Will,Illinois,5.0,5.0,16.0,5.0,5.0,10.0,7.0,18174.0,104.12,226.54,100%,35.0,3.0,5.0,10.0,2.0,1.0,4.0,2.0
60503,16717.0,Will,Illinois,4.0,3.0,13.0,4.0,4.0,7.0,4.0,8906.0,93.63,236.19,100%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
60544,25959.0,Will,Illinois,6.0,7.0,20.0,6.0,6.0,11.0,8.0,4004.0,198.19,506.71,100%,35.0,3.0,4.0,9.0,3.0,2.0,4.0,2.0
60564,41312.0,Will,Illinois,7.0,6.0,19.0,7.0,6.0,11.0,8.0,68376.0,124.23,296.34,100%,35.0,3.0,3.0,8.0,3.0,1.0,4.0,1.0
60585,22311.0,Will,Illinois,6.0,7.0,20.0,6.0,6.0,11.0,8.0,19870.0,125.31,310.09,100%,35.0,3.0,3.0,8.0,3.0,2.0,4.0,2.0
60586,46251.0,Will,Illinois,6.0,8.0,21.0,6.0,6.0,12.0,8.0,22890.0,88.12,227.45,100%,35.0,3.0,2.0,7.0,3.0,2.0,4.0,2.0
78569,4039.0,Willacy,Texas,3.0,3.0,12.0,2.0,2.0,6.0,3.0,3579.0,7.82,15.01,100%,34.99,3.0,1.0,5.0,2.0,0.0,3.0,0.0
78580,14963.0,Willacy,Texas,3.0,3.0,12.0,2.0,2.0,6.0,3.0,2381.0,13.24,33.68,100%,34.99,3.0,1.0,5.0,2.0,0.0,3.0,0.0
58755,129.0,Williams,North Dakota,1.0,1.0,6.0,1.0,1.0,3.0,1.0,25.0,25.29,52.31,100%,,2.0,1.0,5.0,0.0,0.0,0.0,0.0
58795,198.0,Williams,North Dakota,2.0,0.0,6.0,2.0,1.0,4.0,1.0,16.0,55.09,225.69,100%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
58801,18371.0,Williams,North Dakota,5.0,1.0,10.0,5.0,4.0,8.0,5.0,14895.0,77.17,243.84,97%,49.95,6.0,1.0,9.0,3.0,2.0,3.0,2.0
58830,213.0,Williams,North Dakota,1.0,0.0,5.0,1.0,1.0,3.0,1.0,2.0,194.64,194.64,100%,,3.0,0.0,5.0,1.0,0.0,1.0,0.0
58843,466.0,Williams,North Dakota,2.0,1.0,7.0,1.0,1.0,3.0,2.0,40.0,39.01,82.58,95%,,2.0,1.0,5.0,0.0,0.0,0.0,0.0
58845,371.0,Williams,North Dakota,3.0,1.0,8.0,3.0,1.0,5.0,1.0,10.0,39.79,48.16,100%,65.0,3.0,1.0,6.0,1.0,0.0,1.0,0.0
58849,883.0,Williams,North Dakota,1.0,0.0,5.0,1.0,1.0,3.0,2.0,254.0,24.61,54.7,100%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
58852,1750.0,Williams,North Dakota,3.0,1.0,8.0,3.0,3.0,5.0,4.0,967.0,40.99,114.9,100%,74.95,4.0,1.0,7.0,2.0,2.0,2.0,2.0
58856,131.0,Williams,North Dakota,2.0,1.0,7.0,2.0,1.0,4.0,2.0,28.0,37.04,44.0,100%,65.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0
43501,788.0,Williams,Ohio,1.0,3.0,9.0,0.0,0.0,3.0,0.0,,,,99%,,3.0,3.0,7.0,0.0,0.0,0.0,0.0
43506,14830.0,Williams,Ohio,5.0,5.0,15.0,2.0,2.0,6.0,2.0,9025.0,33.64,101.85,100%,69.99,4.0,4.0,9.0,3.0,1.0,3.0,1.0
43517,3744.0,Williams,Ohio,2.0,4.0,11.0,1.0,1.0,4.0,1.0,49.0,5.26,12.37,100%,69.99,2.0,3.0,6.0,1.0,0.0,1.0,0.0
43518,2726.0,Williams,Ohio,2.0,6.0,13.0,1.0,1.0,4.0,1.0,91.0,5.99,13.48,93%,69.99,2.0,5.0,8.0,1.0,0.0,1.0,0.0
43543,7771.0,Williams,Ohio,2.0,5.0,12.0,1.0,1.0,5.0,1.0,717.0,37.6,96.54,98%,69.99,2.0,5.0,8.0,1.0,0.0,1.0,0.0
43554,2408.0,Williams,Ohio,2.0,4.0,11.0,1.0,1.0,4.0,1.0,3685.0,84.82,111.08,96%,69.99,2.0,4.0,7.0,1.0,0.0,1.0,0.0
43557,3393.0,Williams,Ohio,5.0,4.0,14.0,3.0,2.0,8.0,2.0,248.0,4.16,9.77,100%,49.95,5.0,3.0,9.0,2.0,0.0,2.0,0.0
43570,3106.0,Williams,Ohio,4.0,4.0,13.0,2.0,2.0,7.0,2.0,19.0,16.94,24.75,100%,49.95,4.0,3.0,8.0,1.0,0.0,1.0,0.0
29564,985.0,Williamsburg,South Carolina,3.0,0.0,8.0,3.0,2.0,5.0,2.0,,,,95%,74.99,6.0,0.0,8.0,1.0,0.0,1.0,0.0
29056,2448.0,Williamsburg,South Carolina,2.0,1.0,8.0,2.0,1.0,4.0,1.0,87.0,7.07,15.29,92%,69.99,2.0,0.0,4.0,2.0,0.0,2.0,0.0
29518,1232.0,Williamsburg,South Carolina,2.0,0.0,7.0,2.0,1.0,4.0,2.0,2.0,23.37,23.37,88%,,3.0,0.0,5.0,3.0,1.0,3.0,1.0
29554,9332.0,Williamsburg,South Carolina,5.0,1.0,12.0,4.0,3.0,6.0,4.0,252.0,19.71,25.02,27%,59.95,5.0,0.0,7.0,3.0,1.0,3.0,1.0
29556,12870.0,Williamsburg,South Carolina,4.0,1.0,10.0,3.0,2.0,5.0,3.0,2299.0,36.36,70.61,99%,69.99,4.0,0.0,6.0,3.0,1.0,3.0,1.0
29580,1450.0,Williamsburg,South Carolina,3.0,1.0,9.0,2.0,1.0,4.0,1.0,6.0,23.04,37.81,69%,,1.0,0.0,3.0,1.0,0.0,1.0,0.0
29590,3677.0,Williamsburg,South Carolina,4.0,1.0,10.0,3.0,2.0,5.0,2.0,9.0,227.52,412.85,55%,69.99,4.0,0.0,6.0,4.0,1.0,4.0,1.0
23186,,Williamsburg,Virginia,,,,,,,,,,,,,,,,,,,
62918,9793.0,Williamson,Illinois,3.0,4.0,12.0,2.0,2.0,6.0,3.0,3023.0,20.43,60.64,100%,59.99,2.0,2.0,6.0,2.0,1.0,2.0,1.0
62922,3119.0,Williamson,Illinois,5.0,3.0,13.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,35%,59.99,2.0,2.0,6.0,1.0,1.0,1.0,1.0
62933,1230.0,Williamson,Illinois,3.0,1.0,9.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,100%,59.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
62948,12865.0,Williamson,Illinois,3.0,3.0,11.0,2.0,2.0,5.0,3.0,8295.0,24.44,72.24,100%,59.99,2.0,3.0,7.0,2.0,1.0,2.0,1.0
62951,5352.0,Williamson,Illinois,2.0,3.0,10.0,1.0,1.0,4.0,2.0,1525.0,6.25,14.52,100%,69.99,2.0,3.0,7.0,2.0,1.0,2.0,1.0
62959,26948.0,Williamson,Illinois,4.0,3.0,12.0,3.0,3.0,7.0,5.0,16609.0,20.09,50.68,93%,59.99,2.0,2.0,6.0,2.0,1.0,2.0,1.0
62974,1401.0,Williamson,Illinois,2.0,3.0,10.0,1.0,1.0,4.0,2.0,592.0,8.97,21.19,99%,79.99,1.0,2.0,5.0,0.0,0.0,0.0,0.0
37014,1855.0,Williamson,Tennessee,5.0,1.0,12.0,4.0,4.0,6.0,5.0,824.0,132.0,340.56,97%,35.0,3.0,0.0,5.0,3.0,1.0,3.0,1.0
37027,49035.0,Williamson,Tennessee,7.0,0.0,13.0,7.0,6.0,9.0,7.0,107299.0,158.18,351.19,100%,35.0,6.0,0.0,8.0,6.0,3.0,6.0,3.0
37046,3665.0,Williamson,Tennessee,7.0,1.0,14.0,7.0,4.0,9.0,5.0,12267.0,269.12,519.77,98%,35.0,5.0,1.0,8.0,4.0,3.0,4.0,3.0
37060,2230.0,Williamson,Tennessee,6.0,3.0,15.0,5.0,3.0,9.0,4.0,536.0,101.85,370.89,56%,35.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0
37062,10745.0,Williamson,Tennessee,5.0,1.0,12.0,5.0,5.0,7.0,6.0,2990.0,32.46,48.85,97%,35.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0
37064,48118.0,Williamson,Tennessee,8.0,3.0,17.0,8.0,7.0,12.0,8.0,63355.0,147.83,358.09,97%,35.0,6.0,0.0,8.0,5.0,3.0,5.0,3.0
37067,23652.0,Williamson,Tennessee,7.0,1.0,14.0,7.0,6.0,9.0,7.0,35019.0,156.04,351.4,99%,35.0,6.0,0.0,8.0,6.0,3.0,6.0,3.0
37069,18899.0,Williamson,Tennessee,5.0,2.0,13.0,5.0,5.0,8.0,6.0,5894.0,123.5,233.87,99%,35.0,3.0,0.0,5.0,3.0,1.0,3.0,1.0
37135,9681.0,Williamson,Tennessee,8.0,3.0,17.0,8.0,5.0,12.0,6.0,17104.0,130.46,248.78,99%,35.0,6.0,0.0,8.0,5.0,4.0,5.0,4.0
37174,26418.0,Williamson,Tennessee,8.0,3.0,17.0,7.0,7.0,11.0,8.0,42470.0,114.38,310.3,100%,35.0,5.0,1.0,8.0,3.0,1.0,3.0,1.0
37179,11767.0,Williamson,Tennessee,9.0,3.0,18.0,9.0,8.0,13.0,9.0,8048.0,141.99,432.5,96%,35.0,4.0,0.0,6.0,4.0,2.0,4.0,2.0
38476,1228.0,Williamson,Tennessee,2.0,2.0,9.0,1.0,0.0,4.0,2.0,442.0,7.21,16.73,3%,55.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
78682,,Williamson,Texas,,,,,,,,,,,,,,,,,,,
76511,3317.0,Williamson,Texas,4.0,8.0,18.0,1.0,1.0,6.0,3.0,2022.0,14.6,41.23,95%,40.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
76527,4058.0,Williamson,Texas,4.0,5.0,15.0,3.0,3.0,6.0,5.0,141.0,11.2,21.12,45%,40.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0
76530,2540.0,Williamson,Texas,5.0,7.0,18.0,3.0,2.0,9.0,4.0,468.0,11.51,21.24,92%,40.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
76537,3870.0,Williamson,Texas,3.0,5.0,14.0,2.0,1.0,5.0,3.0,412.0,8.56,16.21,86%,40.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0
76574,17661.0,Williamson,Texas,5.0,8.0,19.0,4.0,4.0,10.0,6.0,7805.0,60.73,208.37,98%,55.0,4.0,2.0,7.0,3.0,2.0,4.0,2.0
76578,1766.0,Williamson,Texas,3.0,10.0,19.0,2.0,2.0,8.0,3.0,86.0,19.51,59.65,95%,40.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0
78613,65099.0,Williamson,Texas,11.0,5.0,22.0,11.0,11.0,14.0,11.0,123502.0,145.84,358.15,100%,29.95,7.0,2.0,10.0,7.0,6.0,8.0,6.0
78615,1290.0,Williamson,Texas,2.0,8.0,16.0,0.0,0.0,5.0,1.0,283.0,7.48,17.15,100%,119.95,1.0,2.0,4.0,0.0,0.0,1.0,0.0
78626,25996.0,Williamson,Texas,7.0,6.0,19.0,6.0,4.0,9.0,6.0,24554.0,104.5,290.66,86%,35.0,5.0,1.0,7.0,3.0,3.0,3.0,3.0
78628,23727.0,Williamson,Texas,8.0,6.0,20.0,7.0,7.0,10.0,8.0,51658.0,133.23,342.79,99%,35.0,5.0,1.0,7.0,3.0,3.0,3.0,3.0
78633,19349.0,Williamson,Texas,9.0,5.0,20.0,8.0,7.0,10.0,8.0,43245.0,142.96,401.16,95%,29.95,7.0,1.0,9.0,5.0,5.0,5.0,5.0
78634,22791.0,Williamson,Texas,13.0,8.0,27.0,11.0,11.0,16.0,13.0,22254.0,117.57,290.16,97%,35.0,7.0,3.0,11.0,6.0,4.0,8.0,5.0
78641,44295.0,Williamson,Texas,10.0,4.0,20.0,10.0,9.0,12.0,9.0,62515.0,141.6,398.57,98%,35.0,5.0,2.0,8.0,5.0,4.0,5.0,4.0
78642,9467.0,Williamson,Texas,9.0,5.0,20.0,8.0,6.0,11.0,7.0,12703.0,49.27,188.13,86%,29.95,7.0,2.0,10.0,4.0,4.0,4.0,4.0
78664,52932.0,Williamson,Texas,11.0,5.0,22.0,9.0,9.0,12.0,10.0,52908.0,124.33,286.42,100%,29.95,7.0,2.0,10.0,5.0,4.0,6.0,4.0
78665,35985.0,Williamson,Texas,10.0,4.0,20.0,8.0,8.0,11.0,9.0,95969.0,145.65,345.63,100%,35.0,7.0,2.0,10.0,6.0,4.0,7.0,4.0
78681,50606.0,Williamson,Texas,14.0,5.0,25.0,11.0,11.0,14.0,11.0,64621.0,128.03,298.87,100%,29.95,9.0,2.0,12.0,6.0,5.0,7.0,5.0
78717,22538.0,Williamson,Texas,7.0,4.0,17.0,7.0,7.0,10.0,7.0,25494.0,129.61,281.25,100%,35.0,5.0,2.0,8.0,5.0,4.0,6.0,4.0
78729,27108.0,Williamson,Texas,7.0,5.0,18.0,7.0,7.0,11.0,8.0,105517.0,120.23,275.64,100%,35.0,4.0,2.0,7.0,4.0,3.0,5.0,3.0
66714,177.0,Wilson,Kansas,1.0,3.0,8.0,0.0,0.0,3.0,1.0,,,,100%,105.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
66717,497.0,Wilson,Kansas,1.0,2.0,8.0,0.0,0.0,3.0,1.0,,,,100%,105.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
66710,746.0,Wilson,Kansas,2.0,4.0,12.0,2.0,1.0,6.0,2.0,52.0,2.25,4.64,100%,69.99,2.0,2.0,5.0,0.0,0.0,0.0,0.0
66736,3954.0,Wilson,Kansas,5.0,4.0,14.0,2.0,1.0,6.0,2.0,295.0,38.3,89.07,100%,65.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0
66757,3560.0,Wilson,Kansas,4.0,4.0,13.0,1.0,1.0,5.0,2.0,1904.0,99.54,112.86,100%,55.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0
27822,8143.0,Wilson,North Carolina,5.0,0.0,11.0,5.0,5.0,7.0,6.0,698.0,99.15,313.64,95%,40.0,4.0,0.0,6.0,4.0,2.0,4.0,2.0
27851,5268.0,Wilson,North Carolina,4.0,1.0,11.0,4.0,3.0,7.0,4.0,238.0,23.48,45.52,100%,65.0,3.0,0.0,5.0,3.0,2.0,3.0,2.0
27880,3304.0,Wilson,North Carolina,3.0,0.0,9.0,3.0,2.0,5.0,3.0,547.0,58.31,165.37,98%,69.99,4.0,0.0,6.0,3.0,1.0,3.0,1.0
27883,3565.0,Wilson,North Carolina,3.0,1.0,10.0,3.0,2.0,6.0,3.0,233.0,7.8,30.94,65%,69.99,2.0,0.0,4.0,2.0,0.0,2.0,0.0
27893,39723.0,Wilson,North Carolina,5.0,1.0,12.0,5.0,5.0,8.0,6.0,11011.0,62.19,195.55,100%,40.0,5.0,0.0,7.0,4.0,2.0,4.0,2.0
27896,20130.0,Wilson,North Carolina,4.0,0.0,10.0,4.0,3.0,6.0,4.0,6498.0,45.51,78.2,99%,65.0,4.0,0.0,6.0,4.0,2.0,4.0,2.0
37087,41132.0,Wilson,Tennessee,7.0,2.0,16.0,6.0,6.0,8.0,7.0,16389.0,110.05,332.75,97%,35.0,8.0,1.0,11.0,5.0,3.0,5.0,3.0
37090,12922.0,Wilson,Tennessee,8.0,1.0,15.0,8.0,7.0,10.0,8.0,3040.0,78.1,226.32,98%,35.0,6.0,0.0,8.0,3.0,2.0,3.0,2.0
37122,46463.0,Wilson,Tennessee,8.0,1.0,15.0,8.0,8.0,10.0,9.0,56400.0,116.03,285.94,99%,35.0,5.0,0.0,7.0,5.0,3.0,5.0,3.0
37184,5844.0,Wilson,Tennessee,5.0,1.0,12.0,5.0,2.0,7.0,3.0,404.0,14.42,39.21,88%,55.0,4.0,0.0,6.0,2.0,2.0,2.0,2.0
78114,20103.0,Wilson,Texas,4.0,11.0,21.0,1.0,1.0,6.0,2.0,6879.0,16.39,24.86,100%,69.99,2.0,5.0,8.0,1.0,0.0,2.0,0.0
78121,11381.0,Wilson,Texas,5.0,6.0,17.0,1.0,1.0,6.0,2.0,11976.0,131.03,317.14,100%,119.95,1.0,4.0,6.0,0.0,0.0,1.0,0.0
78160,4273.0,Wilson,Texas,2.0,7.0,15.0,0.0,0.0,5.0,1.0,721.0,18.2,54.9,100%,119.95,0.0,3.0,4.0,0.0,0.0,1.0,0.0
78161,864.0,Wilson,Texas,1.0,6.0,13.0,0.0,0.0,5.0,1.0,874.0,19.37,45.57,100%,119.95,0.0,4.0,5.0,0.0,0.0,1.0,0.0
22601,27813.0,Winchester,Virginia,5.0,1.0,12.0,2.0,2.0,5.0,2.0,46754.0,136.25,334.26,100%,39.99,4.0,1.0,7.0,2.0,2.0,2.0,2.0
06242,1408.0,Windham,Connecticut,2.0,0.0,7.0,1.0,1.0,3.0,2.0,,,,97%,74.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
06243,60.0,Windham,Connecticut,2.0,0.0,7.0,1.0,1.0,3.0,2.0,,,,97%,39.99,1.0,0.0,3.0,1.0,0.0,1.0,0.0
06226,20114.0,Windham,Connecticut,2.0,0.0,7.0,1.0,1.0,3.0,2.0,13430.0,56.85,111.02,100%,69.99,2.0,0.0,4.0,2.0,1.0,2.0,1.0
06234,8244.0,Windham,Connecticut,2.0,0.0,7.0,2.0,2.0,4.0,3.0,3774.0,45.5,108.13,100%,69.99,3.0,0.0,5.0,3.0,1.0,3.0,1.0
06235,2257.0,Windham,Connecticut,2.0,0.0,7.0,1.0,1.0,3.0,2.0,1152.0,47.86,107.41,100%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
06239,11183.0,Windham,Connecticut,3.0,0.0,8.0,3.0,3.0,5.0,4.0,14498.0,64.9,114.41,99%,39.99,3.0,0.0,5.0,3.0,1.0,3.0,1.0
06241,6650.0,Windham,Connecticut,2.0,0.0,7.0,2.0,2.0,4.0,3.0,1262.0,52.45,111.67,99%,39.99,2.0,0.0,4.0,2.0,0.0,2.0,0.0
06247,2841.0,Windham,Connecticut,2.0,0.0,7.0,1.0,1.0,3.0,2.0,630.0,41.5,107.05,100%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
